order_id,order_date,customer_id,product_id,sales_rep_id,region_id,quantity,unit_price,discount_pct,revenue,cogs,gross_profit
O101369,2023-05-03,C1037,P02,SR121,R03,1,800,0.1011,719.11,220,499.11
O101370,2023-05-15,C1063,P01,SR118,R03,1,1200,0.0296,1164.53,350,814.53
O101371,2023-05-23,C1361,P05,SR125,R03,1,650,0.0,650.0,180,470.0
O101372,2023-05-30,C1211,P01,SR125,R02,4,1200,0.0791,4420.24,1400,3020.24
O101373,2023-05-02,C1251,P01,SR128,R01,1,1200,0.0571,1131.51,350,781.51
O101374,2023-05-01,C1226,P04,SR101,R02,1,1500,0.0257,1461.5,450,1011.5
O101375,2023-05-24,C1235,P02,SR101,R03,1,800,0.0672,746.21,220,526.21
O101376,2023-05-04,C1355,P05,SR109,R02,1,650,0.0095,643.83,180,463.83
O101377,2023-05-29,C1205,P02,SR113,R02,1,800,0.0924,726.06,220,506.06
O101378,2023-05-22,C1273,P04,SR119,R01,2,1500,0.0243,2927.18,900,2027.18
O101379,2023-05-08,C1225,P04,SR106,R01,1,1500,0.0285,1457.3,450,1007.3
O101380,2023-05-26,C1233,P01,SR127,R02,1,1200,0.0507,1139.11,350,789.11
O101381,2023-05-14,C1252,P05,SR126,R02,1,650,0.0,650.0,180,470.0
O101382,2023-05-15,C1095,P01,SR119,R03,4,1200,0.0526,4547.42,1400,3147.42
O101383,2023-05-18,C1251,P01,SR127,R01,1,1200,0.0504,1139.48,350,789.48
O101384,2023-05-26,C1218,P03,SR111,R03,1,5000,0.1661,4169.36,2500,1669.36
O101385,2023-05-08,C1131,P02,SR110,R01,1,800,0.0576,753.9,220,533.9
O101386,2023-05-27,C1156,P03,SR101,R02,1,5000,0.0275,4862.49,2500,2362.49
O101387,2023-05-23,C1203,P01,SR112,R01,2,1200,0.0231,2344.48,700,1644.48
O101388,2023-05-12,C1051,P05,SR103,R04,1,650,0.0759,600.65,180,420.65
O101389,2023-05-28,C1082,P01,SR127,R03,1,1200,0.039,1153.17,350,803.17
O101390,2023-05-12,C1164,P01,SR125,R03,2,1200,0.0,2400.0,700,1700.0
O101391,2023-05-15,C1023,P01,SR118,R02,1,1200,0.0339,1159.27,350,809.27
O101392,2023-05-19,C1188,P01,SR103,R02,1,1200,0.0279,1166.46,350,816.46
O101393,2023-05-21,C1092,P01,SR127,R04,2,1200,0.0629,2248.99,700,1548.99
O101394,2023-05-16,C1289,P02,SR115,R03,1,800,0.0703,743.75,220,523.75
O101395,2023-05-07,C1177,P01,SR118,R02,1,1200,0.1395,1032.65,350,682.65
O101396,2023-05-13,C1187,P03,SR119,R04,1,5000,0.2,4000.0,2500,1500.0
O101397,2023-05-13,C1078,P02,SR126,R04,1,800,0.0,800.0,220,580.0
O101398,2023-05-12,C1253,P01,SR128,R04,1,1200,0.0479,1142.49,350,792.49
O101399,2023-05-27,C1177,P02,SR112,R02,1,800,0.0069,794.5,220,574.5
O101400,2023-05-17,C1177,P01,SR121,R02,1,1200,0.0,1200.0,350,850.0
O101401,2023-05-31,C1030,P01,SR116,R02,1,1200,0.0048,1194.24,350,844.24
O101402,2023-05-08,C1291,P01,SR111,R03,1,1200,0.0817,1102.01,350,752.01
O101403,2023-05-17,C1129,P03,SR111,R04,1,5000,0.1172,4413.96,2500,1913.96
O101404,2023-05-06,C1270,P01,SR118,R01,1,1200,0.0514,1138.32,350,788.32
O101405,2023-05-14,C1247,P01,SR112,R04,2,1200,0.0504,2279.14,700,1579.14
O101406,2023-05-12,C1326,P01,SR110,R01,1,1200,0.0391,1153.13,350,803.13
O101407,2023-05-22,C1220,P01,SR113,R03,3,1200,0.1048,3222.84,1050,2172.84
O101408,2023-05-06,C1065,P02,SR111,R02,1,800,0.0268,778.57,220,558.57
O101409,2023-05-08,C1160,P01,SR125,R04,1,1200,0.0305,1163.41,350,813.41
O101410,2023-05-25,C1005,P01,SR118,R03,1,1200,0.0818,1101.8,350,751.8
O101411,2023-05-01,C1313,P03,SR101,R01,1,5000,0.0719,4640.41,2500,2140.41
O101412,2023-05-14,C1136,P02,SR110,R03,1,800,0.0646,748.36,220,528.36
O101413,2023-05-26,C1288,P01,SR110,R02,4,1200,0.0619,4503.01,1400,3103.01
O101414,2023-05-20,C1292,P05,SR109,R04,1,650,0.0055,646.45,180,466.45
O101415,2023-05-03,C1156,P01,SR106,R02,2,1200,0.0754,2219.07,700,1519.07
O101416,2023-05-12,C1284,P02,SR112,R03,1,800,0.0011,799.08,220,579.08
O101417,2023-05-16,C1137,P05,SR115,R01,2,650,0.0241,1268.69,360,908.69
O101418,2023-05-01,C1080,P01,SR127,R02,1,1200,0.0749,1110.06,350,760.06
O101419,2023-05-27,C1152,P01,SR106,R04,1,1200,0.0484,1141.94,350,791.94
O101420,2023-05-11,C1244,P01,SR127,R02,1,1200,0.033,1160.37,350,810.37
O101421,2023-05-10,C1286,P04,SR125,R04,1,1500,0.0948,1357.81,450,907.81
O101422,2023-05-19,C1190,P01,SR115,R01,1,1200,0.0426,1148.93,350,798.93
O101423,2023-05-30,C1083,P03,SR126,R03,1,5000,0.0625,4687.73,2500,2187.73
O101424,2023-05-28,C1162,P01,SR125,R01,1,1200,0.0236,1171.64,350,821.64
O101425,2023-05-29,C1129,P02,SR101,R04,2,800,0.0,1600.0,440,1160.0
O101426,2023-05-31,C1261,P03,SR113,R01,1,5000,0.1265,4367.64,2500,1867.64
O101427,2023-05-29,C1237,P01,SR125,R04,1,1200,0.0305,1163.46,350,813.46
O101428,2023-05-18,C1249,P02,SR126,R01,2,800,0.0193,1569.06,440,1129.06
O101429,2023-05-11,C1297,P04,SR126,R03,1,1500,0.0122,1481.64,450,1031.64
O101430,2023-05-20,C1204,P01,SR126,R01,1,1200,0.0,1200.0,350,850.0
O101431,2023-05-23,C1060,P04,SR103,R02,1,1500,0.0104,1484.35,450,1034.35
O101432,2023-05-17,C1289,P01,SR111,R03,1,1200,0.0827,1100.73,350,750.73
O101433,2023-05-07,C1251,P01,SR109,R01,3,1200,0.0471,3430.43,1050,2380.43
O101434,2023-05-30,C1329,P01,SR110,R01,3,1200,0.0175,3537.04,1050,2487.04
O101435,2023-05-04,C1131,P04,SR128,R01,1,1500,0.1022,1346.7,450,896.7
O101436,2023-05-15,C1252,P01,SR106,R02,1,1200,0.0894,1092.67,350,742.67
O101437,2023-05-28,C1087,P01,SR126,R02,1,1200,0.0,1200.0,350,850.0
O101438,2023-05-15,C1346,P02,SR121,R04,1,800,0.1313,694.95,220,474.95
O101439,2023-05-10,C1015,P04,SR103,R02,1,1500,0.0,1500.0,450,1050.0
O101440,2023-05-14,C1292,P02,SR111,R04,1,800,0.0,800.0,220,580.0
O101441,2023-05-28,C1192,P03,SR127,R04,1,5000,0.0,5000.0,2500,2500.0
O101442,2023-05-05,C1264,P04,SR128,R01,1,1500,0.0517,1422.47,450,972.47
O101443,2023-05-15,C1061,P04,SR128,R04,1,1500,0.0777,1383.43,450,933.43
O101444,2023-05-06,C1028,P05,SR113,R01,2,650,0.0,1300.0,360,940.0
O101445,2023-05-08,C1086,P01,SR110,R04,1,1200,0.0637,1123.52,350,773.52
O101446,2023-05-09,C1296,P02,SR110,R04,2,800,0.0458,1526.69,440,1086.69
O101447,2023-05-29,C1260,P02,SR115,R01,2,800,0.0165,1573.55,440,1133.55
O101448,2023-05-13,C1357,P01,SR125,R04,3,1200,0.0654,3364.56,1050,2314.56
O101449,2023-05-04,C1187,P02,SR113,R04,1,800,0.0767,738.62,220,518.62
O101450,2023-05-13,C1075,P04,SR111,R01,1,1500,0.0407,1438.99,450,988.99
O101451,2023-05-23,C1158,P01,SR112,R04,1,1200,0.0432,1148.14,350,798.14
O101452,2023-05-27,C1148,P03,SR121,R01,1,5000,0.0944,4527.96,2500,2027.96
O101453,2023-05-10,C1169,P01,SR128,R02,1,1200,0.0,1200.0,350,850.0
O101454,2023-05-06,C1359,P01,SR113,R03,1,1200,0.0615,1126.24,350,776.24
O101455,2023-05-30,C1280,P03,SR113,R03,1,5000,0.1194,4403.23,2500,1903.23
O101456,2023-05-02,C1010,P02,SR126,R02,1,800,0.0157,787.45,220,567.45
O101457,2023-05-08,C1247,P01,SR125,R04,1,1200,0.0501,1139.91,350,789.91
O101458,2023-05-09,C1130,P01,SR121,R02,2,1200,0.0288,2330.78,700,1630.78
O101459,2023-05-03,C1363,P05,SR116,R01,2,650,0.0358,1253.5,360,893.5
O101460,2023-05-29,C1271,P01,SR112,R04,2,1200,0.0765,2216.39,700,1516.39
O101461,2023-05-26,C1225,P05,SR118,R01,3,650,0.0273,1896.75,540,1356.75
O101462,2023-05-16,C1028,P01,SR103,R01,2,1200,0.0292,2330.02,700,1630.02
O101463,2023-05-27,C1097,P01,SR113,R02,1,1200,0.0,1200.0,350,850.0
O101464,2023-05-24,C1096,P01,SR103,R02,1,1200,0.0142,1182.93,350,832.93
O101465,2023-05-06,C1079,P02,SR115,R01,4,800,0.12,2816.15,880,1936.15
O101466,2023-05-06,C1094,P01,SR106,R02,2,1200,0.0727,2225.52,700,1525.52
O101467,2023-05-27,C1257,P03,SR113,R02,1,5000,0.055,4725.22,2500,2225.22
O101468,2023-05-22,C1176,P04,SR125,R02,1,1500,0.0275,1458.73,450,1008.73
O101469,2023-05-07,C1141,P02,SR111,R01,2,800,0.0,1600.0,440,1160.0
O101470,2023-05-21,C1202,P01,SR113,R03,3,1200,0.0184,3533.69,1050,2483.69
O101471,2023-05-15,C1276,P04,SR116,R01,1,1500,0.0423,1436.62,450,986.62
O101472,2023-05-05,C1214,P04,SR116,R04,1,1500,0.0328,1450.78,450,1000.78
O101473,2023-05-07,C1308,P01,SR113,R04,1,1200,0.0897,1092.33,350,742.33
O101474,2023-05-05,C1152,P01,SR112,R04,1,1200,0.0072,1191.32,350,841.32
O101475,2023-05-13,C1190,P01,SR106,R01,2,1200,0.0142,2365.89,700,1665.89
O101476,2023-05-15,C1227,P01,SR103,R02,1,1200,0.0352,1157.75,350,807.75
O101477,2023-05-08,C1261,P01,SR106,R01,1,1200,0.0521,1137.51,350,787.51
O101478,2023-05-17,C1310,P05,SR128,R03,1,650,0.0953,588.03,180,408.03
O101479,2023-05-14,C1004,P02,SR110,R03,1,800,0.0625,750.01,220,530.01
O101480,2023-05-23,C1041,P01,SR119,R03,1,1200,0.0231,1172.34,350,822.34
O101481,2023-05-16,C1060,P01,SR101,R02,2,1200,0.0132,2368.24,700,1668.24
O101482,2023-05-01,C1268,P04,SR126,R04,1,1500,0.0449,1432.62,450,982.62
O101483,2023-05-20,C1167,P01,SR106,R02,2,1200,0.1037,2151.19,700,1451.19
O101484,2023-05-21,C1108,P02,SR115,R01,2,800,0.0,1600.0,440,1160.0
O101485,2023-05-02,C1308,P01,SR103,R04,2,1200,0.0329,2320.96,700,1620.96
O101486,2023-05-03,C1274,P02,SR112,R03,1,800,0.0078,793.73,220,573.73
O101487,2023-05-07,C1083,P02,SR125,R03,1,800,0.0,800.0,220,580.0
O101488,2023-05-04,C1186,P03,SR110,R03,1,5000,0.0404,4798.09,2500,2298.09
O101489,2023-05-14,C1232,P01,SR109,R02,2,1200,0.0335,2319.58,700,1619.58
O101490,2023-05-02,C1276,P01,SR106,R01,1,1200,0.0401,1151.84,350,801.84
O101491,2023-05-04,C1047,P01,SR127,R01,2,1200,0.0873,2190.42,700,1490.42
O101492,2023-05-06,C1078,P01,SR101,R04,3,1200,0.0742,3332.97,1050,2282.97
O101493,2023-05-14,C1110,P03,SR121,R04,1,5000,0.0262,4868.8,2500,2368.8
O101494,2023-05-19,C1149,P02,SR113,R02,1,800,0.0997,720.22,220,500.22
O101495,2023-05-09,C1224,P04,SR113,R01,1,1500,0.0606,1409.16,450,959.16
O101496,2023-05-31,C1310,P02,SR119,R03,2,800,0.0942,1449.22,440,1009.22
O101497,2023-05-19,C1259,P03,SR103,R01,1,5000,0.0572,4714.01,2500,2214.01
O101498,2023-05-28,C1037,P02,SR110,R03,2,800,0.0342,1545.26,440,1105.26
O101499,2023-05-17,C1067,P04,SR113,R03,1,1500,0.0195,1470.7,450,1020.7
O101500,2023-05-23,C1284,P01,SR121,R03,1,1200,0.0236,1171.65,350,821.65
O101501,2023-05-04,C1081,P02,SR112,R04,1,800,0.0278,777.77,220,557.77
O101502,2023-05-31,C1276,P04,SR121,R01,1,1500,0.0844,1373.38,450,923.38
O101503,2023-05-25,C1327,P04,SR111,R01,1,1500,0.0,1500.0,450,1050.0
O101504,2023-05-26,C1207,P02,SR116,R01,1,800,0.0528,757.79,220,537.79
O101505,2023-05-28,C1247,P01,SR121,R04,1,1200,0.0011,1198.63,350,848.63
O101506,2023-05-10,C1084,P04,SR119,R04,1,1500,0.0457,1431.42,450,981.42
O101507,2023-05-03,C1140,P01,SR118,R04,1,1200,0.0358,1157.03,350,807.03
O101508,2023-05-31,C1361,P01,SR118,R03,3,1200,0.1119,3197.17,1050,2147.17
O101509,2023-05-10,C1168,P05,SR118,R02,1,650,0.0081,644.75,180,464.75
O101510,2023-05-23,C1294,P02,SR103,R04,1,800,0.0165,786.8,220,566.8
O101511,2023-05-31,C1167,P02,SR111,R02,2,800,0.0851,1463.9,440,1023.9
O101512,2023-05-20,C1114,P01,SR127,R02,1,1200,0.043,1148.42,350,798.42
O101513,2023-05-15,C1073,P04,SR125,R03,1,1500,0.0479,1428.11,450,978.11
O101514,2023-05-11,C1137,P01,SR125,R01,2,1200,0.004,2390.41,700,1690.41
O101515,2023-05-03,C1151,P02,SR127,R01,1,800,0.0641,748.69,220,528.69
O101516,2023-05-25,C1198,P01,SR128,R04,1,1200,0.0432,1148.22,350,798.22
O101517,2023-05-13,C1355,P03,SR109,R02,1,5000,0.0429,4785.47,2500,2285.47
O101518,2023-05-05,C1333,P02,SR103,R02,1,800,0.0571,754.33,220,534.33
O101519,2023-05-24,C1005,P01,SR115,R03,1,1200,0.0647,1122.32,350,772.32
O101520,2023-05-14,C1037,P01,SR116,R03,1,1200,0.0797,1104.39,350,754.39
O101521,2023-05-26,C1209,P01,SR111,R02,1,1200,0.0692,1116.9,350,766.9
O101522,2023-05-04,C1279,P01,SR119,R01,2,1200,0.0194,2353.4,700,1653.4
O101523,2023-05-13,C1281,P01,SR121,R02,1,1200,0.0331,1160.25,350,810.25
O101524,2023-05-10,C1295,P02,SR116,R02,1,800,0.0146,788.34,220,568.34
O101525,2023-05-19,C1170,P02,SR116,R04,2,800,0.0884,1458.57,440,1018.57
O101526,2023-05-08,C1026,P01,SR127,R02,2,1200,0.0222,2346.77,700,1646.77
O101527,2023-05-15,C1207,P01,SR103,R01,2,1200,0.0126,2369.64,700,1669.64
O101528,2023-05-23,C1311,P01,SR113,R01,1,1200,0.0862,1096.6,350,746.6
O101529,2023-05-03,C1074,P05,SR128,R02,1,650,0.0739,601.96,180,421.96
O101530,2023-05-12,C1191,P04,SR106,R03,1,1500,0.0056,1491.61,450,1041.61
O101531,2023-05-01,C1309,P01,SR111,R01,1,1200,0.0,1200.0,350,850.0
O101532,2023-05-30,C1057,P02,SR110,R02,1,800,0.041,767.18,220,547.18
O101533,2023-05-02,C1079,P02,SR126,R01,1,800,0.0,800.0,220,580.0
O101534,2023-05-30,C1060,P02,SR113,R02,2,800,0.0019,1596.94,440,1156.94
O101535,2023-05-27,C1292,P05,SR125,R04,2,650,0.0059,1292.35,360,932.35
O101536,2023-05-17,C1285,P02,SR111,R01,2,800,0.0527,1515.71,440,1075.71
O101537,2023-05-28,C1245,P01,SR125,R01,2,1200,0.1015,2156.35,700,1456.35
O101538,2023-05-04,C1234,P01,SR125,R01,1,1200,0.0,1200.0,350,850.0
O101539,2023-05-25,C1115,P01,SR112,R03,1,1200,0.0,1200.0,350,850.0
O101540,2023-05-29,C1005,P04,SR116,R03,1,1500,0.0976,1353.65,450,903.65
O101541,2023-05-24,C1282,P01,SR109,R02,1,1200,0.0233,1172.09,350,822.09
O101542,2023-05-09,C1267,P05,SR101,R03,1,650,0.022,635.7,180,455.7
O101543,2023-05-20,C1253,P01,SR126,R04,1,1200,0.0466,1144.13,350,794.13
O101544,2023-05-31,C1327,P01,SR119,R01,1,1200,0.0642,1122.93,350,772.93
O101545,2023-05-24,C1026,P02,SR111,R02,1,800,0.0777,737.87,220,517.87
O101546,2023-05-24,C1177,P04,SR115,R02,1,1500,0.0063,1490.49,450,1040.49
O101547,2023-05-13,C1297,P03,SR101,R03,1,5000,0.0269,4865.44,2500,2365.44
O101548,2023-05-14,C1114,P02,SR118,R02,1,800,0.0,800.0,220,580.0
O101549,2023-05-12,C1081,P01,SR113,R04,2,1200,0.0473,2286.5,700,1586.5
O101550,2023-05-08,C1112,P01,SR126,R04,1,1200,0.0584,1129.95,350,779.95
O101551,2023-05-01,C1158,P04,SR106,R04,1,1500,0.0404,1439.35,450,989.35
O101552,2023-05-31,C1241,P04,SR118,R01,1,1500,0.0348,1447.75,450,997.75
O101553,2023-05-01,C1089,P05,SR109,R04,1,650,0.042,622.7,180,442.7
O101554,2023-05-22,C1005,P02,SR110,R03,2,800,0.0,1600.0,440,1160.0
O101555,2023-05-23,C1074,P01,SR118,R02,2,1200,0.0286,2331.35,700,1631.35
O101556,2023-05-31,C1016,P02,SR103,R01,2,800,0.08,1472.01,440,1032.01
O101557,2023-05-15,C1188,P01,SR110,R02,1,1200,0.0464,1144.37,350,794.37
O101558,2023-05-01,C1284,P03,SR128,R03,1,5000,0.0771,4614.42,2500,2114.42
O101559,2023-05-14,C1022,P01,SR128,R01,1,1200,0.0944,1086.69,350,736.69
O101560,2023-05-26,C1120,P01,SR116,R04,1,1200,0.0394,1152.75,350,802.75
O101561,2023-05-31,C1141,P05,SR112,R01,1,650,0.0,650.0,180,470.0
O101562,2023-05-02,C1129,P01,SR113,R04,1,1200,0.0526,1136.88,350,786.88
O101563,2023-05-04,C1167,P04,SR118,R02,1,1500,0.0601,1409.86,450,959.86
O101564,2023-05-11,C1186,P04,SR126,R03,1,1500,0.0391,1441.29,450,991.29
O101565,2023-05-30,C1287,P01,SR113,R01,3,1200,0.0431,3444.83,1050,2394.83
O101566,2023-05-22,C1026,P01,SR111,R02,1,1200,0.0345,1158.59,350,808.59
O101567,2023-05-09,C1126,P03,SR121,R01,1,5000,0.105,4475.04,2500,1975.04
O101568,2023-05-18,C1287,P02,SR101,R01,1,800,0.0576,753.92,220,533.92
O101569,2023-05-05,C1226,P01,SR127,R02,1,1200,0.0769,1107.67,350,757.67
O101570,2023-05-08,C1046,P01,SR112,R01,1,1200,0.0515,1138.24,350,788.24
O101571,2023-06-12,C1073,P02,SR106,R03,1,800,0.0486,761.12,220,541.12
O101572,2023-06-03,C1022,P04,SR109,R01,1,1500,0.0405,1439.31,450,989.31
O101573,2023-06-13,C1184,P03,SR109,R04,1,5000,0.0,5000.0,2500,2500.0
O101574,2023-06-02,C1090,P01,SR128,R02,1,1200,0.0182,1178.18,350,828.18
O101575,2023-06-29,C1349,P01,SR118,R03,1,1200,0.0756,1109.27,350,759.27
O101576,2023-06-04,C1070,P01,SR109,R04,1,1200,0.0123,1185.27,350,835.27
O101577,2023-06-23,C1312,P05,SR128,R04,2,650,0.0792,1197.03,360,837.03
O101578,2023-06-27,C1215,P01,SR109,R02,1,1200,0.0002,1199.73,350,849.73
O101579,2023-06-14,C1177,P02,SR109,R02,1,800,0.0593,752.54,220,532.54
O101580,2023-06-28,C1328,P02,SR116,R01,1,800,0.0,800.0,220,580.0
O101581,2023-06-21,C1292,P05,SR112,R04,3,650,0.0251,1900.96,540,1360.96
O101582,2023-06-20,C1006,P05,SR112,R01,3,650,0.1331,1690.39,540,1150.39
O101583,2023-06-09,C1069,P02,SR109,R03,1,800,0.0424,766.07,220,546.07
O101584,2023-06-12,C1231,P01,SR127,R01,1,1200,0.0273,1167.24,350,817.24
O101585,2023-06-02,C1298,P05,SR106,R03,1,650,0.034,627.93,180,447.93
O101586,2023-06-22,C1227,P03,SR115,R02,1,5000,0.0668,4665.99,2500,2165.99
O101587,2023-06-07,C1323,P01,SR119,R02,1,1200,0.0267,1167.99,350,817.99
O101588,2023-06-22,C1220,P01,SR114,R03,2,1200,0.0644,2245.48,700,1545.48
O101589,2023-06-17,C1264,P04,SR111,R01,1,1500,0.0,1500.0,450,1050.0
O101590,2023-06-13,C1218,P01,SR109,R03,1,1200,0.0385,1153.79,350,803.79
O101591,2023-06-22,C1099,P01,SR115,R03,2,1200,0.0838,2198.82,700,1498.82
O101592,2023-06-23,C1340,P04,SR118,R04,1,1500,0.0865,1370.31,450,920.31
O101593,2023-06-13,C1275,P04,SR115,R02,2,1500,0.0731,2780.81,900,1880.81
O101594,2023-06-23,C1048,P02,SR116,R01,1,800,0.0507,759.46,220,539.46
O101595,2023-06-02,C1176,P04,SR114,R02,1,1500,0.0,1500.0,450,1050.0
O101596,2023-06-17,C1200,P04,SR112,R04,1,1500,0.0681,1397.82,450,947.82
O101597,2023-06-07,C1229,P02,SR103,R02,3,800,0.0606,2254.52,660,1594.52
O101598,2023-06-22,C1097,P01,SR101,R02,1,1200,0.0,1200.0,350,850.0
O101599,2023-06-03,C1187,P04,SR101,R04,1,1500,0.0374,1443.85,450,993.85
O101600,2023-06-07,C1099,P01,SR121,R03,1,1200,0.0071,1191.44,350,841.44
O101601,2023-06-03,C1178,P05,SR125,R03,1,650,0.0647,607.93,180,427.93
O101602,2023-06-29,C1359,P01,SR109,R03,1,1200,0.0251,1169.9,350,819.9
O101603,2023-06-07,C1034,P01,SR110,R03,1,1200,0.0438,1147.47,350,797.47
O101604,2023-06-05,C1077,P05,SR113,R02,2,650,0.0612,1220.38,360,860.38
O101605,2023-06-02,C1223,P01,SR114,R03,1,1200,0.0466,1144.07,350,794.07
O101606,2023-06-23,C1315,P01,SR115,R01,1,1200,0.0589,1129.3,350,779.3
O101607,2023-06-07,C1252,P01,SR114,R02,1,1200,0.0579,1130.53,350,780.53
O101608,2023-06-28,C1197,P04,SR127,R01,1,1500,0.0635,1404.75,450,954.75
O101609,2023-06-18,C1225,P01,SR126,R01,2,1200,0.0,2400.0,700,1700.0
O101610,2023-06-25,C1210,P01,SR101,R03,2,1200,0.0548,2268.45,700,1568.45
O101611,2023-06-16,C1217,P01,SR106,R01,1,1200,0.0285,1165.81,350,815.81
O101612,2023-06-12,C1066,P05,SR119,R04,1,650,0.0394,624.37,180,444.37
O101613,2023-06-03,C1142,P02,SR126,R03,4,800,0.0646,2993.43,880,2113.43
O101614,2023-06-02,C1215,P03,SR114,R02,1,5000,0.0,5000.0,2500,2500.0
O101615,2023-06-17,C1297,P04,SR121,R03,1,1500,0.0135,1479.71,450,1029.71
O101616,2023-06-19,C1061,P04,SR125,R04,1,1500,0.0,1500.0,450,1050.0
O101617,2023-06-14,C1105,P05,SR128,R04,1,650,0.0051,646.72,180,466.72
O101618,2023-06-03,C1022,P01,SR114,R01,1,1200,0.0,1200.0,350,850.0
O101619,2023-06-13,C1007,P01,SR116,R02,1,1200,0.0162,1180.54,350,830.54
O101620,2023-06-26,C1131,P01,SR126,R01,1,1200,0.0,1200.0,350,850.0
O101621,2023-06-08,C1167,P01,SR128,R02,2,1200,0.0657,2242.41,700,1542.41
O101622,2023-06-20,C1096,P01,SR114,R02,1,1200,0.0036,1195.64,350,845.64
O101623,2023-06-18,C1276,P01,SR115,R01,1,1200,0.0786,1105.66,350,755.66
O101624,2023-06-17,C1174,P04,SR125,R02,1,1500,0.0671,1399.42,450,949.42
O101625,2023-06-10,C1124,P05,SR109,R02,4,650,0.0478,2475.65,720,1755.65
O101626,2023-06-23,C1179,P01,SR126,R04,1,1200,0.0082,1190.18,350,840.18
O101627,2023-06-13,C1028,P02,SR103,R01,1,800,0.0683,745.34,220,525.34
O101628,2023-06-12,C1186,P01,SR121,R03,2,1200,0.101,2157.51,700,1457.51
O101629,2023-06-06,C1316,P02,SR127,R03,1,800,0.0701,743.89,220,523.89
O101630,2023-06-07,C1010,P04,SR128,R02,1,1500,0.0818,1377.34,450,927.34
O101631,2023-06-06,C1244,P02,SR115,R02,1,800,0.0,800.0,220,580.0
O101632,2023-06-06,C1210,P04,SR119,R03,2,1500,0.0,3000.0,900,2100.0
O101633,2023-06-23,C1131,P02,SR113,R01,1,800,0.016,787.22,220,567.22
O101634,2023-06-07,C1017,P05,SR106,R02,1,650,0.0,650.0,180,470.0
O101635,2023-06-02,C1254,P01,SR121,R01,1,1200,0.1033,1075.98,350,725.98
O101636,2023-06-10,C1206,P01,SR113,R01,1,1200,0.1127,1064.74,350,714.74
O101637,2023-06-19,C1230,P01,SR113,R04,2,1200,0.0,2400.0,700,1700.0
O101638,2023-06-01,C1069,P01,SR115,R03,1,1200,0.0345,1158.58,350,808.58
O101639,2023-06-14,C1178,P01,SR112,R03,1,1200,0.0,1200.0,350,850.0
O101640,2023-06-19,C1054,P05,SR127,R01,1,650,0.0,650.0,180,470.0
O101641,2023-06-03,C1220,P04,SR118,R03,2,1500,0.0866,2740.09,900,1840.09
O101642,2023-06-25,C1197,P01,SR101,R01,1,1200,0.048,1142.44,350,792.44
O101643,2023-06-21,C1268,P01,SR118,R04,1,1200,0.0338,1159.39,350,809.39
O101644,2023-06-24,C1300,P05,SR128,R01,1,650,0.0,650.0,180,470.0
O101645,2023-06-12,C1293,P02,SR119,R04,1,800,0.0131,789.53,220,569.53
O101646,2023-06-09,C1149,P04,SR113,R02,1,1500,0.0,1500.0,450,1050.0
O101647,2023-06-15,C1320,P04,SR101,R02,1,1500,0.0707,1393.96,450,943.96
O101648,2023-06-02,C1027,P03,SR103,R02,1,5000,0.101,4495.04,2500,1995.04
O101649,2023-06-07,C1106,P01,SR116,R04,2,1200,0.0541,2270.23,700,1570.23
O101650,2023-06-05,C1296,P01,SR125,R04,1,1200,0.0664,1120.32,350,770.32
O101651,2023-06-19,C1293,P01,SR103,R04,1,1200,0.0472,1143.36,350,793.36
O101652,2023-06-29,C1309,P01,SR119,R01,2,1200,0.0,2400.0,700,1700.0
O101653,2023-06-05,C1104,P01,SR127,R01,2,1200,0.1017,2155.98,700,1455.98
O101654,2023-06-09,C1242,P01,SR110,R01,1,1200,0.0119,1185.69,350,835.69
O101655,2023-06-29,C1029,P04,SR127,R02,1,1500,0.0,1500.0,450,1050.0
O101656,2023-06-27,C1022,P01,SR125,R01,1,1200,0.0011,1198.73,350,848.73
O101657,2023-06-29,C1166,P05,SR126,R03,1,650,0.0736,602.18,180,422.18
O101658,2023-06-15,C1061,P01,SR112,R04,4,1200,0.0853,4390.6,1400,2990.6
O101659,2023-06-11,C1040,P05,SR115,R04,2,650,0.0205,1273.38,360,913.38
O101660,2023-06-03,C1179,P02,SR110,R04,2,800,0.1374,1380.19,440,940.19
O101661,2023-06-13,C1254,P01,SR115,R01,1,1200,0.0662,1120.51,350,770.51
O101662,2023-06-11,C1083,P04,SR112,R03,2,1500,0.0091,2972.78,900,2072.78
O101663,2023-06-19,C1163,P04,SR127,R03,1,1500,0.052,1421.97,450,971.97
O101664,2023-06-01,C1198,P02,SR118,R04,4,800,0.0851,2927.66,880,2047.66
O101665,2023-06-04,C1180,P01,SR126,R01,1,1200,0.0593,1128.84,350,778.84
O101666,2023-06-15,C1255,P01,SR115,R01,2,1200,0.0913,2180.87,700,1480.87
O101667,2023-06-26,C1168,P05,SR121,R02,1,650,0.0,650.0,180,470.0
O101668,2023-06-27,C1052,P01,SR111,R01,1,1200,0.0335,1159.78,350,809.78
O101669,2023-06-18,C1134,P01,SR115,R03,2,1200,0.0,2400.0,700,1700.0
O101670,2023-06-23,C1114,P04,SR110,R02,2,1500,0.096,2712.04,900,1812.04
O101671,2023-06-14,C1242,P02,SR110,R01,3,800,0.0288,2330.87,660,1670.87
O101672,2023-06-08,C1224,P01,SR113,R01,2,1200,0.0538,2270.8,700,1570.8
